model,group,variable,horizon_quarters,rmse,baseline_rmse,relative_rmse_pct
paper,+0 months,PCE,7,0.6476408568171853,0.6476408568171853,0.0
paper,+0 months,PCE,8,0.6144443326707814,0.6144443326707814,0.0
paper,+0 months,SP500,1,7.818826817761284,7.818826817761284,0.0
paper,+0 months,SP500,2,8.304025384692403,8.304025384692403,0.0
paper,+0 months,SP500,3,8.219404372296896,8.219404372296896,0.0
paper,+0 months,SP500,4,8.127171656666746,8.127171656666746,0.0
paper,+0 months,SP500,5,8.092601039895037,8.092601039895037,0.0
paper,+0 months,SP500,6,7.961108731228272,7.961108731228272,0.0
paper,+0 months,SP500,7,8.115187729734362,8.115187729734362,0.0
paper,+0 months,SP500,8,7.9814549210293215,7.9814549210293215,0.0
paper,+0 months,TB,1,0.3770188217162717,0.3770188217162717,0.0
paper,+0 months,TB,2,0.5652988675821892,0.5652988675821892,0.0
paper,+0 months,TB,3,0.7073713140468417,0.7073713140468417,0.0
paper,+0 months,TB,4,0.8090064525408219,0.8090064525408219,0.0
paper,+0 months,TB,5,0.8688093422148154,0.8688093422148154,0.0
paper,+0 months,TB,6,0.8961681530779064,0.8961681530779064,0.0
paper,+0 months,TB,7,0.9267241940373215,0.9267241940373215,0.0
paper,+0 months,TB,8,1.0774781703654615,1.0774781703654615,0.0
paper,+0 months,UNR,1,0.27193943326699843,0.27193943326699843,0.0
paper,+0 months,UNR,2,0.566957344915496,0.566957344915496,0.0
paper,+0 months,UNR,3,0.8977799144672666,0.8977799144672666,0.0
paper,+0 months,UNR,4,1.2125911784986854,1.2125911784986854,0.0
paper,+0 months,UNR,5,1.4760235568983675,1.4760235568983675,0.0
paper,+0 months,UNR,6,1.6928406818393247,1.6928406818393247,0.0
paper,+0 months,UNR,7,1.8814162331938513,1.8814162331938513,0.0
paper,+0 months,UNR,8,2.0718556557774104,2.0718556557774104,0.0
paper,+1 month,CPI,1,0.43956615457438114,0.43956615457438114,0.0
paper,+1 month,CPI,2,0.6261953913135059,0.6261953913135059,0.0
paper,+1 month,CPI,3,0.6428705395689448,0.6428705395689448,0.0
paper,+1 month,CPI,4,0.6376120493249735,0.6376120493249735,0.0
paper,+1 month,CPI,5,0.6310185162267299,0.6310185162267299,0.0
paper,+1 month,CPI,6,0.6328621064691313,0.6328621064691313,0.0
paper,+1 month,CPI,7,0.6367805884655543,0.6367805884655543,0.0
paper,+1 month,CPI,8,0.638719841528975,0.638719841528975,0.0
paper,+1 month,FF,1,0.38267703570118533,0.38267703570118533,0.0
paper,+1 month,FF,2,0.7774466524846978,0.7774466524846978,0.0
paper,+1 month,FF,3,1.121696635923847,1.121696635923847,0.0
paper,+1 month,FF,4,1.4585054968010152,1.4585054968010152,0.0
paper,+1 month,FF,5,1.7698983574785332,1.7698983574785332,0.0
paper,+1 month,FF,6,2.0443403842250163,2.0443403842250163,0.0
paper,+1 month,FF,7,2.2714885250797505,2.2714885250797505,0.0
paper,+1 month,FF,8,2.4568353991174448,2.4568353991174448,0.0
paper,+1 month,GDP,1,0.5495453204094503,0.5495453204094503,0.0
paper,+1 month,GDP,2,0.828372969633666,0.828372969633666,0.0
paper,+1 month,GDP,3,0.8809488885925474,0.8809488885925474,0.0
paper,+1 month,GDP,4,0.871747707804856,0.871747707804856,0.0
paper,+1 month,GDP,5,0.8455366816443673,0.8455366816443673,0.0
paper,+1 month,GDP,6,0.8372690226240509,0.8372690226240509,0.0
paper,+1 month,GDP,7,0.8103422421629907,0.8103422421629907,0.0
paper,+1 month,GDP,8,0.8034215112459515,0.8034215112459515,0.0
paper,+1 month,GOV,1,0.8256718445405571,0.8256718445405571,0.0
paper,+1 month,GOV,2,0.7774324246159132,0.7774324246159132,0.0
paper,+1 month,GOV,3,0.7471280777008346,0.7471280777008346,0.0
paper,+1 month,GOV,4,0.7432287195478422,0.7432287195478422,0.0
paper,+1 month,GOV,5,0.7096137742089624,0.7096137742089624,0.0
paper,+1 month,GOV,6,0.7574140520634319,0.7574140520634319,0.0
paper,+1 month,GOV,7,0.7598454870922362,0.7598454870922362,0.0
paper,+1 month,GOV,8,0.7518869072530638,0.7518869072530638,0.0
paper,+1 month,HRS,1,0.4110908403252767,0.4110908403252767,0.0
paper,+1 month,HRS,2,0.8366375540945098,0.8366375540945098,0.0
paper,+1 month,HRS,3,1.000241924155253,1.000241924155253,0.0
paper,+1 month,HRS,4,1.00845677765215,1.00845677765215,0.0
paper,+1 month,HRS,5,0.9674106910171844,0.9674106910171844,0.0
paper,+1 month,HRS,6,0.9189294623313258,0.9189294623313258,0.0
paper,+1 month,HRS,7,0.8814624845769676,0.8814624845769676,0.0
paper,+1 month,HRS,8,0.8680302082905458,0.8680302082905458,0.0
paper,+1 month,INVFIX,1,1.622622996506686,1.622622996506686,0.0
paper,+1 month,INVFIX,2,2.680671138839692,2.680671138839692,0.0
paper,+1 month,INVFIX,3,2.893026571716055,2.893026571716055,0.0
paper,+1 month,INVFIX,4,2.8656434708446024,2.8656434708446024,0.0
paper,+1 month,INVFIX,5,2.7425393428767335,2.7425393428767335,0.0
paper,+1 month,INVFIX,6,2.656369109217939,2.656369109217939,0.0
paper,+1 month,INVFIX,7,2.5867190732778473,2.5867190732778473,0.0
paper,+1 month,INVFIX,8,2.585402201468275,2.585402201468275,0.0
paper,+1 month,IP,1,1.0288569329812276,1.0288569329812276,0.0
paper,+1 month,IP,2,1.5625448250368357,1.5625448250368357,0.0
paper,+1 month,IP,3,1.7291661903578266,1.7291661903578266,0.0
paper,+1 month,IP,4,1.6999496736816748,1.6999496736816748,0.0
paper,+1 month,IP,5,1.65433821041614,1.65433821041614,0.0
paper,+1 month,IP,6,1.6060541802900539,1.6060541802900539,0.0
paper,+1 month,IP,7,1.5955506288647643,1.5955506288647643,0.0
paper,+1 month,IP,8,1.5737916852936638,1.5737916852936638,0.0
paper,+1 month,PCE,1,0.48747877371857673,0.48747877371857673,0.0
paper,+1 month,PCE,2,0.7292276558911808,0.7292276558911808,0.0
paper,+1 month,PCE,3,0.7378323399901668,0.7378323399901668,0.0
paper,+1 month,PCE,4,0.7207237668409904,0.7207237668409904,0.0
paper,+1 month,PCE,5,0.6826551540297816,0.6826551540297816,0.0
paper,+1 month,PCE,6,0.6616197848367851,0.6616197848367851,0.0
paper,+1 month,PCE,7,0.6488356100829002,0.6488356100829002,0.0
paper,+1 month,PCE,8,0.6446608458637725,0.6446608458637725,0.0
paper,+1 month,SP500,1,4.869592016519829,4.869592016519829,0.0
paper,+1 month,SP500,2,8.459571072197829,8.459571072197829,0.0
paper,+1 month,SP500,3,8.291043006932743,8.291043006932743,0.0
paper,+1 month,SP500,4,8.15125056510727,8.15125056510727,0.0
paper,+1 month,SP500,5,8.150031421488634,8.150031421488634,0.0
paper,+1 month,SP500,6,8.060964528958467,8.060964528958467,0.0
paper,+1 month,SP500,7,7.970202664513859,7.970202664513859,0.0
paper,+1 month,SP500,8,8.18029919783601,8.18029919783601,0.0
paper,+1 month,TB,1,0.268461255304912,0.268461255304912,0.0
paper,+1 month,TB,2,0.5192286378960259,0.5192286378960259,0.0
paper,+1 month,TB,3,0.6757969232399245,0.6757969232399245,0.0
paper,+1 month,TB,4,0.7535069614118214,0.7535069614118214,0.0
paper,+1 month,TB,5,0.8562234335042529,0.8562234335042529,0.0
paper,+1 month,TB,6,0.8975079451811281,0.8975079451811281,0.0
paper,+1 month,TB,7,0.8642897292140547,0.8642897292140547,0.0
paper,+1 month,TB,8,0.9186267920964791,0.9186267920964791,0.0
paper,+1 month,UNR,1,0.18330535285763577,0.18330535285763577,0.0
paper,+1 month,UNR,2,0.48491804194096033,0.48491804194096033,0.0
paper,+1 month,UNR,3,0.8085111437682927,0.8085111437682927,0.0
paper,+1 month,UNR,4,1.1328676342755006,1.1328676342755006,0.0
paper,+1 month,UNR,5,1.4145605268390555,1.4145605268390555,0.0
paper,+1 month,UNR,6,1.6554474885800845,1.6554474885800845,0.0
paper,+1 month,UNR,7,1.8518459536244094,1.8518459536244094,0.0
paper,+1 month,UNR,8,2.0201425820169785,2.0201425820169785,0.0
paper,+2 months,CPI,1,0.19873602413477526,0.19873602413477526,0.0
paper,+2 months,CPI,2,0.6054278210252538,0.6054278210252538,0.0
paper,+2 months,CPI,3,0.6272564120756967,0.6272564120756967,0.0
paper,+2 months,CPI,4,0.6224319704914612,0.6224319704914612,0.0
paper,+2 months,CPI,5,0.6228577035983883,0.6228577035983883,0.0
paper,+2 months,CPI,6,0.6304331220083563,0.6304331220083563,0.0
paper,+2 months,CPI,7,0.63440965124308,0.63440965124308,0.0
paper,+2 months,CPI,8,0.6335399415771598,0.6335399415771598,0.0
paper,+2 months,FF,1,0.09964755872224758,0.09964755872224758,0.0
paper,+2 months,FF,2,0.538874990216021,0.538874990216021,0.0
paper,+2 months,FF,3,0.916033818234754,0.916033818234754,0.0
paper,+2 months,FF,4,1.2838911429065503,1.2838911429065503,0.0
paper,+2 months,FF,5,1.6279986154773605,1.6279986154773605,0.0
paper,+2 months,FF,6,1.9252619687846741,1.9252619687846741,0.0
paper,+2 months,FF,7,2.1759175779915565,2.1759175779915565,0.0
paper,+2 months,FF,8,2.3817657665134746,2.3817657665134746,0.0
paper,+2 months,GDP,1,0.6532777104901972,0.6532777104901972,0.0
paper,+2 months,GDP,2,0.7493854887330308,0.7493854887330308,0.0
paper,+2 months,GDP,3,0.872004506849739,0.872004506849739,0.0
paper,+2 months,GDP,4,0.8856692309032881,0.8856692309032881,0.0
paper,+2 months,GDP,5,0.8624750810478434,0.8624750810478434,0.0
paper,+2 months,GDP,6,0.8311522845172453,0.8311522845172453,0.0
paper,+2 months,GDP,7,0.817962373311407,0.817962373311407,0.0
paper,+2 months,GDP,8,0.8027021730547639,0.8027021730547639,0.0
paper,+2 months,GOV,1,1.175000168809491,1.175000168809491,0.0
paper,+2 months,GOV,2,0.7567111250071601,0.7567111250071601,0.0
paper,+2 months,GOV,3,0.7489510923358996,0.7489510923358996,0.0
paper,+2 months,GOV,4,0.743844167970289,0.743844167970289,0.0
paper,+2 months,GOV,5,0.7148283532372113,0.7148283532372113,0.0
paper,+2 months,GOV,6,0.7618221999694004,0.7618221999694004,0.0
paper,+2 months,GOV,7,0.7620127746417931,0.7620127746417931,0.0
paper,+2 months,GOV,8,0.7621795262264296,0.7621795262264296,0.0
paper,+2 months,HRS,1,0.3237964371945951,0.3237964371945951,0.0
paper,+2 months,HRS,2,0.6959227701204533,0.6959227701204533,0.0
paper,+2 months,HRS,3,0.9533185157719051,0.9533185157719051,0.0
paper,+2 months,HRS,4,1.012043741363437,1.012043741363437,0.0
paper,+2 months,HRS,5,0.9845686916124107,0.9845686916124107,0.0
paper,+2 months,HRS,6,0.9343800227330279,0.9343800227330279,0.0
paper,+2 months,HRS,7,0.8948466771837488,0.8948466771837488,0.0
paper,+2 months,HRS,8,0.8694745753345718,0.8694745753345718,0.0
paper,+2 months,INVFIX,1,1.3315363768786888,1.3315363768786888,0.0
paper,+2 months,INVFIX,2,2.386888425527389,2.386888425527389,0.0
paper,+2 months,INVFIX,3,2.8330337820281297,2.8330337820281297,0.0
paper,+2 months,INVFIX,4,2.885725023505131,2.885725023505131,0.0
paper,+2 months,INVFIX,5,2.7825379885681656,2.7825379885681656,0.0
paper,+2 months,INVFIX,6,2.69489833965248,2.69489833965248,0.0
paper,+2 months,INVFIX,7,2.6023250153809334,2.6023250153809334,0.0
paper,+2 months,INVFIX,8,2.589418647160235,2.589418647160235,0.0
paper,+2 months,IP,1,0.737340065711459,0.737340065711459,0.0
paper,+2 months,IP,2,1.3291014730717576,1.3291014730717576,0.0
paper,+2 months,IP,3,1.7064556953205852,1.7064556953205852,0.0
paper,+2 months,IP,4,1.729258349011728,1.729258349011728,0.0
paper,+2 months,IP,5,1.684015706668161,1.684015706668161,0.0
paper,+2 months,IP,6,1.6083921235900096,1.6083921235900096,0.0
paper,+2 months,IP,7,1.598620425128141,1.598620425128141,0.0
paper,+2 months,IP,8,1.5710267367750193,1.5710267367750193,0.0
paper,+2 months,PCE,1,0.3815328997967037,0.3815328997967037,0.0
paper,+2 months,PCE,2,0.6757162206083249,0.6757162206083249,0.0
paper,+2 months,PCE,3,0.7477758156111205,0.7477758156111205,0.0
paper,+2 months,PCE,4,0.7270199150808854,0.7270199150808854,0.0
paper,+2 months,PCE,5,0.6953613087435883,0.6953613087435883,0.0
paper,+2 months,PCE,6,0.668029602966566,0.668029602966566,0.0
paper,+2 months,PCE,7,0.6509990461671747,0.6509990461671747,0.0
paper,+2 months,PCE,8,0.6445906692061024,0.6445906692061024,0.0
paper,+2 months,SP500,1,1.9965481003816856,1.9965481003816856,0.0
paper,+2 months,SP500,2,8.641687877780589,8.641687877780589,0.0
paper,+2 months,SP500,3,8.35151524105806,8.35151524105806,0.0
paper,+2 months,SP500,4,8.196766295162353,8.196766295162353,0.0
paper,+2 months,SP500,5,8.139254947138106,8.139254947138106,0.0
paper,+2 months,SP500,6,8.080916517023466,8.080916517023466,0.0
paper,+2 months,SP500,7,7.952405401195157,7.952405401195157,0.0
paper,+2 months,SP500,8,8.16570022253994,8.16570022253994,0.0
paper,+2 months,TB,1,0.08606680202512419,0.08606680202512419,0.0
paper,+2 months,TB,2,0.36340084736395417,0.36340084736395417,0.0
paper,+2 months,TB,3,0.5465756119651274,0.5465756119651274,0.0
paper,+2 months,TB,4,0.6497759686866486,0.6497759686866486,0.0
paper,+2 months,TB,5,0.7656314045325305,0.7656314045325305,0.0
paper,+2 months,TB,6,0.8215945537194902,0.8215945537194902,0.0
paper,+2 months,TB,7,0.8211114542967947,0.8211114542967947,0.0
paper,+2 months,TB,8,0.8736157092732274,0.8736157092732274,0.0
paper,+2 months,UNR,1,0.10052045663030265,0.10052045663030265,0.0
paper,+2 months,UNR,2,0.35809789544443543,0.35809789544443543,0.0
paper,+2 months,UNR,3,0.6544990343105518,0.6544990343105518,0.0
paper,+2 months,UNR,4,0.9849851632228952,0.9849851632228952,0.0
paper,+2 months,UNR,5,1.2893703025014835,1.2893703025014835,0.0
paper,+2 months,UNR,6,1.5500258369140683,1.5500258369140683,0.0
paper,+2 months,UNR,7,1.7570499834713615,1.7570499834713615,0.0
paper,+2 months,UNR,8,1.9413842383492048,1.9413842383492048,0.0
